id,title,link,content,gold_label
444,پی آئی اے کی فروخت، حکومت آئی ایم ایف سے 26 ارب روپے ٹیکس چھوٹ مانگے گی,https://urdu.geo.tv/latest/387305-,قومی ائیر لائن پی آئی اے کی خریداری کےلیے سرمایہ کارو ں کے تقاضے پر بیوروکریٹک پیچیدگیوں کی وجہ سے حکومت ائیرلائنز کی فروخت کے حوالے سے آئی ایم ایف سے 26 ارب روپے ٹیکس چھوٹ مانگے گی۔ تفصیلات کے مطابق حکومت نے پاکستان انٹرنیشنل ائیرلائنز (پی آئی اے) کو ممکنہ سرمایہ کاروں کے لیے زیادہ پرکشش بنانے کے لیے 26 ارب روپے کی ٹیکس چھوٹ کی منظوری انٹرنیشنل مانیٹری فنڈ (آئی ایم ایف) سے طلب کی ہے۔ یہ اقدام پی آئی اے کی نجکاری کی کوششوں میں ایک اور چیلنج کے طور پر سامنے آیا ہے جہاں ٹیکس چھوٹ سرمایہ کاروں کے بڑے مطالبات میں سے ایک ہے۔ نجکاری کے وزیر عبدالعلیم خان نے پیر کے روز ایک پارلیمانی پینل کو بریفنگ دیتے ہوئے انکشاف کیا کہ پی آئی اے کی فروخت کی کامیابی کے لیے اہم ٹیکس چھوٹ اور مالیاتی ایڈجسٹمنٹ ضروری ہیں تاکہ اسے ممکنہ سرمایہ کاروں کے لیے پرکشش بنایا جا سکے۔ یہ انکشاف سینیٹ کی قائمہ کمیٹی برائے نجکاری کے اجلاس کے دوران کیا گیا جس کی صدارت سینیٹر طلال چوہدری نے کی۔ کمیٹی کو بتایا گیا کہ سرمایہ کاروں کے بنیادی مطالبات میں نئے طیاروں کی شمولیت پر ایڈوانس جنرل سیلز ٹیکس (جی ایس ٹی) سے استثنیٰ شامل ہے جو آپریشنل لاگت کو کم کرے گا اور پی آئی اے کی مالی حالت کو بہتر بنائے گا۔ مزید برآں، حکومت کو 45 ارب روپے کی منفی ایکویٹی کے مسئلے سے نمٹنا ہوگا جس میں پرانی مالی ذمہ داریوں کو ختم کر کے سرمایہ کاروں کے لیے مالی طور پر صاف ستھرا میدان فراہم کرنا شامل ہے۔ آئی ایم ایف کی جانب سے ٹیکس چھوٹ اور مالیاتی ڈھانچے کی منظوری ضروری ہے کیونکہ عالمی ادارے کی منظوری پاکستان کے وسیع اقتصادی فریم ورک پر اثر ڈالتی ہے جو اس کے ایکسٹینڈڈ فنڈ فیسیلیٹی (EFF) پروگرام کے تحت ہے۔ سرمایہ کاروں کے تین بنیادی مطالبات میں 26 ارب روپے کی ٹیکس چھوٹ، 10 ارب روپے کی برج فنانسنگ لاگت کو معاف کرنا اور  پی آئی اے کی 12 ارب روپے مالیت کی اسلام آباد کی جائیداد کی منتقلی شامل ہیں۔ علیم خا ن کا کہنا ہے کہ بطور بزنس مین، میں کہہ رہا ہوں کہ اس میں بہت صلاحیت ہے لیکن حکومت کو دلیرانہ فیصلے کرنے ہوں گے۔ وفاقی وزیر نے ارنسٹ اینڈ ینگ (EY) کو بھی تنقید کا نشانہ بنایا جو پی آئی اے کی نجکاری کے لیے مشاورت فراہم کر رہی ہے۔ انہوں نے کہا کہ آئندہ مشیر کا انتخاب ائیرلائن انڈسٹری کے تجربے کی بنیاد پر کیا جائے گا۔,business
445,پاکستانی روپے کی شرح تبادلہ میں اضافہ ریکارڈ,https://urdu.geo.tv/latest/387272-,اسٹیٹ بینک آف پاکستان کے مطابق اکتوبر میں پاکستانی روپے کی حقیقی مؤثر شرح تبادلہ  اضافہ ریکارڈ کیا گیا۔ اسٹیٹ بینک کے مطابق پاکستان کے تجارتی پارٹنرز کی کرنسیوں کے مقابلے میں روپے کی مسابقت اکتوبر میں بڑھی ہے۔ اسٹیٹ بینک کے اعداد و شمار کے مطابق ستمبر میں روپے کی حقیقی مؤثر شرح تبادلہ 98.6 فیصد تھی جبکہ  اکتوبر میں بڑھ کر  یہ شرح 100.9 فیصد ہوئی، اس طرح پاکستانی روپے کی حقیقی مؤثر شرح تبادلہ میں 2.3 انڈیکس پوائنٹس اضافہ ہوا۔ ماہر معیشت خرم شہزاد کے مطابق اکتوبر میں پاکستانی روپے کی حقیقی شرح تبادلہ اپنی اصل قدر سے معمولی اوپر رہی۔ انہوں نے کہا کہ ملکی برآمدی مسابقت کو برقرار رکھنے اور درآمدات کو محدود کرنے کیلئے مانیٹری حکام کو اس شرح کو  95 فیصد سے کچھ کم رکھنا چاہیے تاکہ تجارتی اور کرنٹ اکاؤنٹ خسارہ قابو میں رہے۔ خرم شہزاد کے مطابق اسمگلنگ کے سدباب اور مقامی کاروبار کو عالمی سطح پر مقابلے کے قابل بنانے کیلئے درآمدی ٹیرف کو آزاد اور کم رکھنا چاہیے۔,business
446,عالمی منڈی میں خام تیل کی قیمتوں میں 3 فیصد تک اضافہ,https://urdu.geo.tv/latest/387264-,لندن: عالمی منڈی میں خام تیل کی قیمتوں میں 3 فیصد تک اضافہ ہوگیا ہے۔ برطانوی خام تیل برینٹ آئل کی قیمت فروخت 73 ڈالر فی بیرل کی سطح سےتجاوز کرگئی ہے۔ امریکی خام تیل ڈبلیو ٹی آئی کی قیمت فروخت 69 ڈالر فی بیرل کی سطح کے قریب ہے۔ عالمی گیس قیمت میں بھی 4 فیصد اضافہ دیکھا جارہا ہے اور گیس  2 ڈالر 34 سینٹس فی ایم ایم بی ٹی یو میں فروخت ہو رہی ہے۔,business
447,پاکستان اور ایشیائی ترقیاتی بینک کے درمیان 50 کروڑ ڈالر قرض کا معاہدہ ہوگیا,https://urdu.geo.tv/latest/387257-,پاکستان اور ایشیائی ترقیاتی بینک کے درمیان 50 کروڑ ڈالر قرض کا معاہدہ ہوگیا۔ اعلامیے کے مطابق  اے ڈی بی کی کنٹری ڈائریکٹر اور سیکرٹری اکنامک افیئرز ڈویژن نے معاہدے پر دستخط کیے۔ اعلامیے میں کہا گیا کہ  قرض پاکستان میں موسمیاتی تبدیلی اور آفات کے خطرے میں کمی کیلئے خرچ ہوگا۔ ایشیائی ترقیاتی بینک کا کہنا ہے کہ موسمیاتی تبدیلیوں سے نمٹنے کیلئے ادارہ جاتی صلاحیت مضبوط ہوگی،  ایک ملین ڈالر کی تکنیکی گرانٹ پروگرام پر عملدرآمد میں معاون ہوگی۔ ٹرائلز سے چاول کی فصل سےگرین ہاؤس گیس کے اخراج کا اندازہ لگایا جا سکےگا، ایشیائی ترقیاتی بینک مہنگائی کی شرح سال 2023 تک 29.2 فیصد تک کی سطح پر تھی جو 2024 میں کم ہو کر 23.4 فیصد تک رہ گئی،  ایشیائی ترقیاتی بینک,business
448,انٹربینک میں ڈالر مہنگا ہوگیا,https://urdu.geo.tv/latest/387245-,انٹربینک تبادلہ میں ڈالر کا بھاؤ  18 پیسے بڑھا ہے۔ اسٹیٹ بینک آف پاکستان کے مطابق انٹربینک تبادلہ میں ڈالر 277  روپے 85 پیسے پر بند ہوا ہے۔ انٹربینک میں گزشتہ کاروباری  روز  ڈالر 277  روپے 67  پیسے پر بند ہوا تھا۔ انٹربینک میں آج ڈالرکا بھاؤ 18 پیسے بڑھا ہے۔ اسٹیٹ بینک کے مطابق اکتوبر میں 35 کروڑ ڈالر کا بڑا سرپلس حاصل ہوا ہے پاکستان اسٹاک ایکسچینج کا 100 انڈیکس 232 پوائنٹس اضافے سے 94 ہزار 995 پر بند ہوا ہے,business
449,ملکی آئی ٹی ایکسپورٹ میں 34 فیصد اضافہ، 4 ماہ میں  1 ارب 20 کروڑ ڈالر کی برآمدات کی گئیں,https://urdu.geo.tv/latest/387238-,کراچی:  رواں مالی سال کے ابتدائی 4 ماہ میں ملکی آئی ٹی برآمدات 1 ارب 20 کروڑ ڈالر  تک پہنچ گئیں۔ اسٹیٹ بینک کے مطابق ملکی آئی ٹی شعبے نے  رواں مالی سال کے ابتدائی چار مہینوں میں ایک ارب 20 کروڑ ڈالر کی خدمات برآمد کی ہیں۔ پاکستان کی آئی ٹی برآمدات اکتوبر میں 33 کروڑ  ڈالر  رہیں جو  ستمبر سے 13 فیصد زائد رہیں۔ پاکستان کا آئی ٹی شعبہ گزشتہ 12 مہینوں سے اوسطاً ماہانہ تقریباً 29 کروڑ ڈالر کی خدمات برآمد کررہا ہے۔ برآمدات میں اضافے کے ساتھ پاکستانی کمپنیوں نے اپنی عالمی کلائنٹس کی تعداد  بھی بڑھائی ہے۔ اسٹیٹ بینک کے مطابق اکتوبر میں 35 کروڑ ڈالر کا بڑا سرپلس حاصل ہوا ہے آئی ٹی ایکسپورٹ میں اضافے کی وجہ اسٹیٹ بینک کی پالیسیوں کو قرار دیا جارہا ہے۔ماہرین توقع کررہے ہیں کہ آئی ٹی شعبے کی برآمدات بڑھنے کا مثبت رجحان مالی سال 2025 میں جاری رہےگا۔ اندازے ہیں کہ ملکی آئی ٹی برآمدات رواں مالی سال دس سے 15 فیصد بڑھ کر ساڑھے 3 سے پونے 4 ارب ڈالر ہوں گی۔ وزیر مملکت برائے  آئی ٹی شزہ فاطمہ نے برآمدات میں اضافے پرکہا ہےکہ مالی سال کے پہلے4 مہینوں میں آئی ٹی کی برآمدات میں 34.9 فیصد اضافہ ہوا ہے۔ جولائی تا اکتوبر آئی ٹی برآمدات 1.206 ارب ڈالر تک پہنچ گئی ہیں۔گزشتہ مالی سال اسی عرصے میں آئی ٹی برآمدات 894 ملین ڈالر تھیں۔ شزہ فاطمہ کا کہنا ہےکہ  وزیراعظم کی ہدایت پر آئی ٹی برآمدات  میں اضافےکے لیے اقدامات جاری ہیں۔ وزارت آئی ٹی اور  پاکستان سافٹ ویئر ایکسپورٹ بورڈ برآمدات بڑھانے کے لیےکوشاں ہے۔ آئی ٹی انڈسٹری بھی برآمدات بڑھانےکے لیےکوشاں ہے۔,business
450,پی ایس ایکس: 100 انڈیکس ایک بار پھر بلند ترین سطح عبور کرگیا,https://urdu.geo.tv/latest/387232-,پاکستان اسٹاک ایکسچینج کے 100 انڈیکس نے آج نئی بلند ترین سطح  95 ہزار 307  بنائی ہے۔ پاکستان اسٹاک ایکسچینج کا 100 انڈیکس 232 پوائنٹس اضافے سے 94 ہزار 995 پر بند ہوا ہے۔ بازار میں آج 76 کروڑ 52 لاکھ شیئرز کے سودے ہوئے جن کی مالیت 23 ارب 92 کروڑ روپے سے زائد رہی۔ مارکیٹ کیپٹلائزیشن 26 ارب روپے اضافے سے 12 ہزار 233 ارب روپے ہے۔,business
451,معمولی کمی کے بعد سونے کی قیمت میں بڑا اضافہ ، ایک تولہ کتنے کا ہوگیا؟,https://urdu.geo.tv/latest/387212-,کراچی: ملک بھر  میں سونےکی فی تولہ قیمت میں 2500 روپے کا بڑا اضافہ دیکھنے میں آیا ہے۔ آل پاکستان جیمز اینڈ جیولرز  ایسوسی ایشن کے مطابق2500 روپے اضافے  کے بعد ملک میں  سونے کی فی تولہ قیمت 2 لاکھ 69 ہزار 900 روپے ہوگئی ہے۔ دس گرام سونے کا بھاؤ 258  روپے کم ہو کر  2 لاکھ 29 ہزار  252  روپے ہے آل پاکستان جیمز اینڈ جیولرز ایسوسی ایشن کا بتانا ہے کہ 10گرام سونے کا بھاؤ  2144 روپے  اضافے کے بعد 2 لاکھ31 ہزار  396  روپے ہوگیا ہے۔ ایسوسی ایشن کے مطابق عالمی بازار  میں سونے کی قیمت 25 ڈالراضافے کے بعد  2 ہزار 587 ڈالر فی اونس ہے۔ واضح رہے کہ گزشتہ روز  ملک بھر  میں سونےکی فی تولہ قیمت میں  300 روپے کمی دیکھنے میں آئی تھی۔,business
452,اکتوبر میں ماہانہ لحاظ سے ترسیلات زر میں 7 فیصد اضافہ,https://urdu.geo.tv/latest/387179-,کراچی: اسٹیٹ بینک کے مطابق اکتوبر میں 35 کروڑ ڈالر کا بڑا سرپلس حاصل ہوا ہے۔ اسٹیٹ بینک کا بتانا ہےکہ اکتوبر میں ترسیلات زر ماہانہ لحاظ سے 7 فیصد بڑھی ہیں اور سالانہ حساب سے ترسیلات زر میں 24 فیصد اضافہ ہوا ہے۔ دوسری جانب عالمی منڈی میں خام تیل کی قیمتیں معمولی تبدیلی کے ساتھ مستحکم ہیں جہاں برینٹ خام تیل 71 ڈالر اور ڈبلیو ٹی آئی 67 ڈالر فی بیرل کی سطح پرموجود ہے۔,business
453,توانائی کے شعبے میں گردشی قرضے کا جال پاکستان کیلئے بڑا چیلنج,https://urdu.geo.tv/latest/387168-,اسلام آباد: کیا معاشی اصلاحات پاکستان کے گردشی قرضے کے جال کے چکر کو توڑ دیں گی؟ ٹیرف اور سبسڈیز  ریلیف یا مختصرالمیعاد حل ہیں، اس کا آیا توانائی کا انفرا اسٹرکچر قصور وار ہے۔ اصلاحات کی خواہش کے باوجو د پاکستان میں گردشی قرضے کا دیرینہ ایشو بھاری چیلنج بنا ہوا ہے۔ حکومت نے مالی سال2024-25کے لیے سرکلر ڈیٹ مینجمنٹ پلان (سی ڈی ایم پی) بنا رکھا ہے جس کا مقصد توانائی کے شعبے میں گردشی قرضے پر قابو پانا ہے جو 2.393 ٹریلین روپے تک جا پہنچا ہے جبکہ ٹیرف، سبسڈیز اور آپریشنل صلاحیت کے ذریعے حکومت اس پر قابو پانے کی کوشش کررہی ہے۔ لیکن اس کے باوجود رواں سال کے آخر تک گردشی قرضے میں 36 ارب روپے اضافہ متوقع ہے۔ یہ ایسا گہرا مسئلہ ہے جو محض اصلاحات سے باآسانی حل نہیں ہو سکتا جس کے لیے ڈونر ایجنسی آئی ایم ایف کی اپنی شرائط بھی ہیں۔ سی ای ایم پی کو مجاز اتھارٹی اقتصادی رابطہ کمیٹی (ای سی سی) کی منظوری حاصل ہے۔ وزارت توانائی کے پاور ڈویژن کو کثیرالجہتی اسٹریٹجی پر عمل درآمد کا ٹاسک دیا گیا ہے۔ پلان کا مقصد قرضے کے بہاؤ پر روک لگانا اور تقسیم کار شعبے میں نا اہلیوں پر قابو پانا ہے۔ جیسے ڈسکوز کے لائن لاسز اور ناکافی وصولیاں ہیں۔ مالی سال 2021-22 میں گردشی قرضے میں 27 ارب روپے کی کمی واقع ہوئی تھی لیکن 222-23 کے دوران 57ارب روپے اور 2023-24 میں 83 ارب روپے اضافہ ہوا جس سے ظاہر ہوتا ہے کہ گردشی قرضے کے ساتھ جنگ جاری ہے۔,business
454,معیشت مستحکم  ہو رہی ہے، مہنگائی 38 سے7 فیصد پر آگئی: وفاقی  وزیر خزانہ,https://urdu.geo.tv/latest/387121-,وفاقی  وزیر خزانہ  محمد اورنگزيب  نےکہا ہےکہ معیشت مستحکم  ہو رہی ہے اور مہنگائی 38 فیصد سے7 فیصد پر آگئی ہے۔ اسلام آباد میں پریس کانفرنس کرتے ہوئے  وفاقی  وزیر خزانہ  محمد اورنگزيب  نےکہا کہ حکومتی اقدامات کے نتیجے میں  مہنگائی اور  شرح سود میں کمی آگئی، زر مبادلہ ذخائر بڑھ رہے ہيں، مالیاتی اداروں کا اعتماد بڑھ رہا ہے۔ وفاقی  وزیر خزانہ  محمد اورنگزيب  نےکہا کہ  امریکا میں موڈیز، فچ اور دیگر  ریٹنگ ایجنسیوں کے  ساتھ مثبت میٹنگ ہوئی، پاکستان کی معیشت مستحکم ہورہی ہے، حکومتی اقدامات سے معیشت درست سمت کی جانب گامزن ہے، زرمبادلہ کے ذخائر میں اضافہ ہو رہا ہے۔ وفاقی وزیر خزانہ کا کہنا تھا کہ  وزیراعظم جلد معاشی روڈ میپ پیش کریں گے، چاروں وزرائے اعلیٰ نے معیشت کی بہتری کے لیے تعاون کا یقین دلایا ہے، معیشت کی بہتری کے لیے مقررہ اہداف حاصل کرليں گے، ٹیکس نیٹ میں اضافہ کیا جا رہا ہے۔ ان کا کہنا تھا کہ معیشت کی بہتری کے لیے تمام سیکٹرز کو کردار ادا کرنا ہے، ٹیکس ریونیو بڑھانےکے لیے سب کو  اپنا حصہ ڈالنا ہوگا، ملک کے تمام شعبوں میں اصلاحات کا عمل جاری ہے۔,business
455,پاکستان کی پیٹرولیم مصنوعات کی مجموعی درآمدات میں کمی,https://urdu.geo.tv/latest/387104-,اسلام آباد: ملک  میں پیٹرولیم مصنوعات کی مجموعی درآمدات میں کمی ریکارڈ کی گئی ہے۔ جیو نیوز کو موصول دستاویزات کے مطابق ملکی پیٹرولیم مصنوعات کی مجموعی درآمدات میں کمی ریکارڈ کی گئی، دستاویزات کے مطابق اکتوبرمیں پیٹرولیم مصنوعات کی درآمدات میں سالانہ 38.34 فیصد کمی ہوئی اور 7 لاکھ 34 ہزار ٹن سے زائد پیٹرولیم مصنوعات درآمد کی گئیں جبکہ ایک ماہ میں پیٹرولیم مصنوعات کا درآمدی بل39 کروڑ 84 لاکھ ڈالر رہا۔ دستاویزات کے مطابق گزشتہ سال اکتوبرمیں 9 لاکھ 28 ہزار ٹن پیٹرولیم مصنوعات درآمد کی گئی تھیں جبکہ گزشتہ سال اسی ماہ پیٹرولیم مصنوعات کا درآمدی بل 64کروڑ  61 لاکھ ڈالر تھا۔ اکتوبر میں چاول کی برآمدات میں سالانہ 19.03 فیصد اضافہ ریکارڈکیاگیا اکتوبر میں خام تیل کی درآمدات میں بھی43.26 فیصد کی بڑی کمی ریکارڈ ہوئی، ایک ماہ کے دوران 5 لاکھ71 ہزار ٹن سے زائد خام تیل درآمد کیاگیا جس کا درآمدی بل 30 کروڑ 62 لاکھ ڈالر سے زائد تھا۔ دستاویز میں بتایا گیا ہے کہ گزشتہ مالی سال اکتوبر میں 8 لاکھ 64 ہزار 708 ٹن خام تیل درآمد کیاگیا، گزشتہ سال اکتوبر میں خام تیل کادرآمدی بل 53 کروڑ 97 لاکھ 81 ہزار  ڈالر تھا۔ سرکاری دستاویزات کے مطابق اکتوبرمیں نیچرل لیکویڈ گیس کی درآمدات کا حجم27کروڑ 89 لاکھ ڈالرسے زائد رہا جبکہ اکتوبر میں  پیٹرولیم گیس کی درآمدات کا حجم  سالانہ 20 فیصد اضافے سے 7کروڑ 79 لاکھ ڈالرسے زائد رہا۔ دستاویزات میں بتایا گیا ہے کہ اکتوبر میں پیٹرولیم شعبے نے مجموعی طورپر  ایک ارب ڈالر سے زائدکی درآمدات کیں جبکہ مجموعی درآمدات میں سالانہ 30.55 فیصدکمی ریکارڈ کی گئی۔  رواں مالی سال جولائی تا اکتوبرپیٹرولیم شعبےکی مجموعی درآمدات 5.11 ارب ڈالر رہیں۔,business
456,ملکی غذائی اجناس کی برآمدات میں مسلسل چوتھے ماہ اضافہ ریکارڈ,https://urdu.geo.tv/latest/387091-,ملکی غذائی اجناس کی برآمدات میں مسلسل چوتھے ماہ اضافہ ریکارڈ کیا گیا۔ سرکاری دستاویزات کے مطابق اکتوبرمیں ملکی غذائی اجناس کی برآمدات میں سالانہ12.77فیصد اضافہ ہوا، اکتوبرمیں غذائی اجناس کی برآمدات کا حجم 74کروڑ 84 لاکھ ڈالر  ریکارڈ کیا گیا۔ دستاویز کے مطابق اکتوبر میں چاول کی برآمدات میں سالانہ بنیادوں  پر 19.03 فیصد اضافہ ریکارڈکیاگیا، اکتوبر میں 6 لاکھ 4 ہزار میٹرک ٹن سے زائد چاول برآمد کیےگئے جبکہ اکتوبرمیں چاول کی برآمدات سے36کروڑ 23 لاکھ ڈالر سے زائد  زرمبادلہ آیا۔ دستاویز کے مطابق اکتوبر میں سبزیوں کی برآمدات میں 23.38 فیصد اضافہ ہوا، تقریباً 56ہزار میٹرک ٹن سبزیاں ایکسپورٹ کی گئیں، سبزیوں کی 56 ہزار ٹن برآمدات سے ایک کروڑ 93 لاکھ ڈالر سے زائد زرمبادلہ آیا۔ سرکاری دستاویز کے مطابق پھلوں کی برآمدات میں سالانہ بنیاد پر 20.30 فیصد اضافہ ہوا، اکتوبرمیں تقریباً 54 ہزار میٹرک ٹن پھل بیرون ممالک بھجوائے گئے، پھلوں کی برآمدات سے ایک ماہ میں 2کروڑ44 لاکھ ڈالر سے زائد زرمبادلہ آیا، ایک مہینے میں ملکی تمباکوکی برآمدات میں سالانہ565 فیصد اضافہ ریکارڈ کیا گیا، اکتوبر میں 6 ہزار 238 میٹرک ٹن تمباکو ایکسپورٹ کیا گیا۔ دستاویز کے مطابق ایک ماہ کےدوران تمباکو کی برآمدات سے 2کروڑ 83 لاکھ ڈالر زرمبادلہ کمایا گیا، اکتوبر میں پاکستان نے 88 ہزار ٹن سے زائد خشک میوہ جات ایکسپورٹ کیے، ایک ماہ میں خشک میوہ جات کی برآمدات سے 9 کروڑ 47 لاکھ ڈالر زرمبادلہ آیا، رواں مالی سال پہلے4 ماہ میں غذائی اجناس کی برآمدات میں21.73فیصد اضافہ ہوا۔ جولائی تا اکتوبر غذائی اجناس کی برآمدات کاحجم 2ارب 36 کروڑ 51 لاکھ ڈالر رہا۔,business
457,ملک میں سونےکی قیمت میں کمی، فی تولہ قیمت کیا ہوگئی؟,https://urdu.geo.tv/latest/387029-,ملک میں سونےکی فی تولہ قیمت 300 روپے کم ہوئی ہے۔ آل پاکستان جیمز اینڈ جیولرز  ایسوسی ایشن کے مطابق300 روپے کمی کے بعد ملک میں سونے کی فی تولہ قیمت 2 لاکھ 67 ہزار 400 روپے ہے۔ دس گرام سونے کا بھاؤ 258  روپے کم ہو کر  2 لاکھ 29 ہزار  252  روپے ہے۔ ایسوسی ایشن کے مطابق عالمی بازار  میں سونےکا بھاؤ تین ڈالر کم ہوکر 2 ہزار 562 ڈالر فی اونس ہے۔,business
458,ملک میں سولر پینل کی قیمت میں ریکارڈ کمی کے بعد سولر بیٹری کی قیمت بھی گرگئی,https://urdu.geo.tv/latest/386980-,ملک میں سولر پینل کی قیمت میں ریکارڈ کمی کے بعد سولر بیٹری کی قیمت بھی گرگئی ہے۔ ڈیلرز کے مطابق سولر پینلز کے بعد اب سولر بیٹری کی قیمت میں بھی 20 فیصد کمی ہوئی ہے۔ ڈیلرز نے بتایا کہ ساڑھے  4 لاکھ روپے والی لیتھیم سولر بیٹری کے دام 3 لاکھ 80 ہزار روپے ہو گئے ہیں جبکہ 70 ہزار روپے والی ٹیوبلر بیٹری 55 ہزار میں فروخت ہونے لگی ہے۔ ڈیلرز نے مزید بتایا کہ سولر پینلز ریٹس کم سطح سے بڑھانے کی کوشش ناکام ہوئی، بڑے امپورٹرز کی جانب سے 33 روپے واٹ تک بڑھائی گئی قیمتیں کم ہونے لگیں جبکہ پنجاب میں اسموگ اور سرد موسم کے سبب پینلز  کی فروخت سست رہی اور چند برانڈز کی جانب سے سولر انورٹر ریٹس میں 3 سے 5 فیصد تک کمی کی گئی ہے۔ واضح رہے کہ ملک بھر میں بڑھتا درجہ حرارت اور مہنگی بجلی سمیت بجلی کی لوڈشیڈنگ کے باعث لوگ اپنے گھروں میں سولر پینل لگا رہے ہیں۔,business
459,پاکستانی حکام کے ساتھ مذاکرات مثبت رہے، آئی ایم ایف کا اعلامیہ جاری,https://urdu.geo.tv/latest/386987-,عالمی مالیاتی ادارے (آئی ایم ایف) نے پاکستان کے ساتھ ہونے والے مذاکرات کا اعلامیہ جاری کر دیا۔ آئی ایم ایف کی جانب سے جاری اعلامیے میں کہا گیا ہے کہ پاکستان سے 12 تا 15 نومبر تک مشن چیف نیتھن پورٹر کی سربراہی میں مذاکرات ہوئے، مذاکرات میں وفاقی حکومت کے علاوہ صوبائی حکومتوں سے بھی بات چیت ہوئی۔ اعلامیے میں کہا گیا ہے کہ مذاکرات میں نجی شعبہ کے نمائندوں سے بھی تبادلہ خیال ہوا۔ آئی ایم ایف کے اعلامیے میں بتایا گیا ہے کہ معاشی امور پر پاکستانی حکام کے ساتھ بات چیت مثبت رہی۔ پاکستان میں زرعی ٹیکس 2300 اروب روپے تک ہوسکتاہے، آئی ایم ایف کوبریفنگ، صوبوں کے ساتھ آئی ایم ایف کے مذاکرات کے آخری روز زرعی ٹیکس پر صوبائی اقدامات کاجائزہ لیا گيا آئی ایم ایف 11 نومبر سے شروع ہونے والے اور 15 نومبر 2024 کو اختتام پذیر ہونے والے پانچ روزہ مذاکرات کے اختتام پر ایک پریس بیان جاری کرے گا,business
460,حکومت کا پیٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا فیصلہ,https://urdu.geo.tv/latest/386965-,اسلام آباد: حکومت نے پیٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا اعلان کردیا۔ وزارت خزانہ کے جاری کردہ نوٹیفیکیشن کے مطابق آئندہ 15 روز کے لیے پیٹرولیم مصنوعات کی قیمتیں برقرار رکھی گئی ہیں۔ پیٹرول کی فی لیٹر قیمت 248 روپے 38 پیسے اور  ہائی اسپیڈ ڈیزل کی قیمت 255  روپے 14 پیسے فی لیٹر برقرار رہے گی۔ اس سے قبل ملک میں پیٹرولیم مصنوعات کی قیمتوں میں ساڑھے 5 روپے فی لیٹر تک اضافے کا امکان ظاہر کیا جا رہا ہے۔ خیال رہے کہ حکومت کی جانب سے یکم نومبر کو پیٹرول کی فی لیٹر قیمت میں ایک روپے 35 پیسے جبکہ ہائی اسپیڈ ڈیزل کی قیمت میں 3 روپے 85 پیسے فی لیٹر کا اضافہ کیا گیاتھا۔ ہائی اسپیڈ ڈیزل کی قیمت میں 3 روپے 85 پیسے فی لیٹر اضافہ کیا گیا ہے، ہائی اسپیڈ ڈیزل کی نئی قیمت 255 روپے 14 پیسے فی لیٹر مقرر کی گئی ہے حکومت کی جانب سے یکم نومبر سے اگلے 15 روز کے لیے پیٹرول کی فی لیٹر قیمت میں ایک روپے 35 پیسے کا اضافہ کیا گیا تھا,business
461,جنوری 2025 سے زرعی ٹیکس نافذ کردیا جائے گا: حکومت کی آئی ایم ایف کو یقین دہانی,https://urdu.geo.tv/latest/386959-,پاکستان اور عالمی مالیاتی فنڈ (آئی ایم ایف) کے درمیان پانچ روزہ مذاکرات ختم ہوگئے۔ ذرائع کے مطابق آئی ایم  ایف وفد نے پاکستانی حکام سے تمام شعبوں کی کارکردگی کی تفصیلات حاصل کیں اور پاکستان حکام نے یقین دہانی کروائی کہ پہلے چار مہینوں میں ٹیکس وصولیوں کی مد میں ہونے والے شارٹ فال کو آنے والے  مہینوں میں پورا کر لیا جائے گا۔ آئی ایم ایف   پاکستانی حکام سے حاصل کردہ ڈیٹا کا جائزہ لے کر اس کا جواب دےگا جو مارچ میں جائزے کے وقت  یا اس سے پہلے کسی وقت دیا جائے گا۔ رپورٹ کے مطابق وفد کو صوبائی سرپلس بجٹ پر قائل کر لیا گیا، زرعی ٹیکس پرجزوی کامیابی ہوئی، مذاکرات میں جنوری سے تمام صوبوں کو زرعی ٹیکس وصول کرنے کا پابند بنایا گیا ہے اورصوبائی مالیاتی معاہدے پر عمل  کیلئے  مشیروں کی خدمات حاصل کرنے  پر بھی اتفاق کیا گیا ہے۔ رواں مالی سال کیلئے ٹیکس وصولیوں کا 12 ہزار 970 ارب  روپے کا ہدف پورا کرنے کیلئے کوششیں تیز کرنے پر زور  دیا گیا۔ آئی ایم ایف مشن کے ساتھ صوبائی بجٹ سرپلس کے نظرثانی شدہ اعدادوشمار شیئر کیے  گئے جس کے مطابق 2024-25 کی پہلی سہہ ماہی میں 360 ارب کا صوبائی سرپلس رہا جبکہ آئی ایم ایف کے ساتھ معاہدے کے مطابق صوبائی سرپلس ہدف 342 ارب روپے دکھانا تھا۔ آئی ایم ایف نے صوبوں کے زرعی ٹیکس پر اقدامات کا جائزہ لیا۔ وفد کو بتا یا گیا کہ اس وقت ملک بھر سے اس وقت زرعی ٹیکس سے 8 ارب روپے کی وصولیاں ہو رہی ہیں، پاکستان میں زرعی ٹیکس کا پوٹینشل 2300 ارب روپے  سالانہ کا ہے اور زرعی ٹیکس سے ابتدائی طور پر 1050 ارب روپے  وصولیوں کا  تخمینہ ہے۔ مشن اور صوبوں کے درمیان لائیو اسٹاک پر ٹیکس سے متعلق بھی بات چیت ہوئی۔,business
